Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
748,Tua,1,Shorts,Clothing,High,Oklahoma,L,Gold,Spring,Very Good,Yes,Next Day Air,Yes,Yes,Regular Customer,Bank Transfer,Weekly
749,Dewasa,1,Hat,Accessories,Low,South Dakota,L,Brown,Fall,Good,Yes,Free Shipping,Yes,Yes,New Customer,Bank Transfer,Quarterly
750,Tua,1,Scarf,Accessories,High,Oklahoma,M,Olive,Winter,Good,Yes,Standard,Yes,Yes,Regular Customer,Debit Card,Quarterly
751,Muda,1,T-shirt,Clothing,High,Maryland,L,Violet,Fall,Fair,Yes,Free Shipping,Yes,Yes,New Customer,Venmo,Annually
752,Tua,1,Gloves,Accessories,High,Ohio,L,Indigo,Fall,Excellent,Yes,Free Shipping,Yes,Yes,New Customer,Credit Card,Monthly
753,Dewasa,1,Scarf,Accessories,High,Ohio,L,Yellow,Fall,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,PayPal,Every 3 Months
754,Dewasa,1,Boots,Footwear,Medium,Massachusetts,M,Teal,Fall,Fair,Yes,Store Pickup,Yes,Yes,Loyal Customer,Venmo,Quarterly
755,Dewasa,1,Gloves,Accessories,Medium,North Carolina,L,Pink,Spring,Poor,Yes,Store Pickup,Yes,Yes,New Customer,Debit Card,Quarterly
756,Tua,1,Coat,Outerwear,Low,Florida,M,Violet,Spring,Fair,Yes,Free Shipping,Yes,Yes,Regular Customer,PayPal,Weekly
757,Tua,1,Belt,Accessories,High,Montana,S,Orange,Summer,Excellent,Yes,Standard,Yes,Yes,Regular Customer,Cash,Fortnightly
758,Dewasa,1,Hoodie,Clothing,Low,Minnesota,M,Red,Fall,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Quarterly
759,Tua,1,Shoes,Footwear,High,Massachusetts,L,Peach,Summer,Excellent,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Every 3 Months
760,Tua,1,Dress,Clothing,Medium,Rhode Island,XL,Green,Winter,Poor,Yes,Next Day Air,Yes,Yes,Regular Customer,Credit Card,Fortnightly
761,Dewasa,1,Gloves,Accessories,Medium,Minnesota,XL,Violet,Fall,Fair,Yes,Free Shipping,Yes,Yes,New Customer,Cash,Annually
762,Tua,1,Jewelry,Accessories,High,Nevada,L,Yellow,Fall,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Bank Transfer,Weekly
763,Dewasa,1,Belt,Accessories,Medium,New Mexico,M,Pink,Fall,Good,Yes,Standard,Yes,Yes,Loyal Customer,Debit Card,Fortnightly
764,Tua,1,Sweater,Clothing,Medium,North Carolina,M,Brown,Spring,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,Credit Card,Monthly
765,Tua,1,Skirt,Clothing,Low,Virginia,XL,Silver,Fall,Very Good,Yes,Free Shipping,Yes,Yes,New Customer,Debit Card,Quarterly
766,Tua,1,Sneakers,Footwear,High,Alaska,M,Pink,Summer,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Cash,Quarterly
767,Tua,1,Gloves,Accessories,Medium,Nevada,M,Cyan,Winter,Good,Yes,Next Day Air,Yes,Yes,Regular Customer,PayPal,Monthly
768,Muda,1,Coat,Outerwear,High,Pennsylvania,M,Brown,Fall,Poor,Yes,Next Day Air,Yes,Yes,Regular Customer,Cash,Annually
769,Tua,1,Backpack,Accessories,High,Illinois,XL,Red,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Weekly
770,Tua,1,Socks,Clothing,High,Delaware,M,Silver,Spring,Very Good,Yes,Store Pickup,Yes,Yes,New Customer,PayPal,Monthly
771,Muda,1,Sneakers,Footwear,Medium,Vermont,M,Gray,Spring,Fair,Yes,Express,Yes,Yes,New Customer,Credit Card,Annually
772,Muda,1,Sweater,Clothing,Medium,Hawaii,L,Cyan,Fall,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Fortnightly
773,Muda,1,Jeans,Clothing,Low,Illinois,L,Teal,Fall,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Bi-Weekly
774,Muda,1,Hat,Accessories,High,California,L,Indigo,Winter,Poor,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Bi-Weekly
775,Dewasa,1,Hat,Accessories,Medium,Nevada,M,Yellow,Summer,Fair,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Quarterly
776,Dewasa,1,Handbag,Accessories,Medium,Kentucky,S,Gold,Winter,Poor,Yes,Store Pickup,Yes,Yes,New Customer,PayPal,Monthly
777,Dewasa,1,Shirt,Clothing,Medium,Alabama,M,Maroon,Spring,Excellent,Yes,Standard,Yes,Yes,New Customer,Venmo,Every 3 Months
778,Tua,1,Socks,Clothing,Low,Wyoming,XL,Silver,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Weekly
779,Muda,1,Socks,Clothing,Medium,Massachusetts,M,Yellow,Summer,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Annually
780,Tua,1,Dress,Clothing,High,Utah,M,Blue,Spring,Excellent,Yes,Express,Yes,Yes,Loyal Customer,Cash,Annually
781,Dewasa,1,Shoes,Footwear,Low,New York,M,Turquoise,Spring,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Cash,Quarterly
782,Muda,1,Scarf,Accessories,Medium,Vermont,L,Indigo,Winter,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Credit Card,Fortnightly
783,Muda,1,Hoodie,Clothing,Medium,Hawaii,M,Green,Summer,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Cash,Weekly
784,Tua,1,T-shirt,Clothing,Medium,Louisiana,L,Purple,Winter,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Fortnightly
785,Dewasa,1,Jeans,Clothing,High,Alabama,M,Peach,Winter,Fair,Yes,Store Pickup,Yes,Yes,Loyal Customer,Bank Transfer,Every 3 Months
786,Dewasa,1,Shorts,Clothing,Medium,Louisiana,S,Purple,Spring,Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Fortnightly
787,Tua,1,Hat,Accessories,Low,Indiana,S,Teal,Winter,Excellent,Yes,Express,Yes,Yes,Regular Customer,Bank Transfer,Every 3 Months
788,Tua,1,Handbag,Accessories,High,Michigan,S,Green,Spring,Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Venmo,Weekly
789,Dewasa,1,Pants,Clothing,Medium,Rhode Island,XL,Yellow,Summer,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Bank Transfer,Quarterly
790,Dewasa,1,Handbag,Accessories,High,Idaho,S,Purple,Fall,Poor,Yes,Standard,Yes,Yes,New Customer,Credit Card,Bi-Weekly
791,Muda,1,Sweater,Clothing,Low,Louisiana,M,Indigo,Summer,Excellent,Yes,Store Pickup,Yes,Yes,Regular Customer,Bank Transfer,Quarterly
792,Dewasa,1,Scarf,Accessories,Medium,North Carolina,S,Magenta,Summer,Fair,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Fortnightly
793,Dewasa,1,Sneakers,Footwear,Medium,New Jersey,M,Violet,Spring,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Weekly
794,Muda,1,Pants,Clothing,Low,Alabama,L,Maroon,Summer,Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Credit Card,Monthly
795,Tua,1,Backpack,Accessories,Medium,Kentucky,XL,Yellow,Winter,Very Good,Yes,Store Pickup,Yes,Yes,New Customer,Debit Card,Fortnightly
796,Dewasa,1,Sandals,Footwear,Low,New York,M,Beige,Summer,Excellent,Yes,Store Pickup,Yes,Yes,Loyal Customer,Venmo,Annually
797,Dewasa,1,Socks,Clothing,High,Arizona,XL,Black,Fall,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Annually
798,Dewasa,1,Coat,Outerwear,High,Maryland,M,Violet,Fall,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Debit Card,Weekly
799,Muda,1,Socks,Clothing,Low,Alaska,M,Violet,Spring,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Every 3 Months
800,Tua,1,Belt,Accessories,Medium,Nevada,L,Brown,Summer,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,PayPal,Annually
801,Dewasa,1,Socks,Clothing,Low,Utah,S,Gold,Summer,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,Cash,Every 3 Months
802,Muda,1,Belt,Accessories,Low,New Mexico,L,Blue,Fall,Excellent,Yes,Express,Yes,Yes,Regular Customer,Credit Card,Fortnightly
803,Dewasa,1,Pants,Clothing,Medium,Delaware,M,Teal,Winter,Fair,Yes,Next Day Air,Yes,Yes,New Customer,Bank Transfer,Weekly
804,Dewasa,1,Shorts,Clothing,Low,Connecticut,L,Silver,Winter,Poor,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Every 3 Months
805,Dewasa,1,Boots,Footwear,Medium,Mississippi,M,Maroon,Summer,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,Venmo,Quarterly
806,Dewasa,1,Dress,Clothing,Low,Connecticut,L,White,Summer,Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Debit Card,Monthly
807,Tua,1,Jeans,Clothing,Medium,Florida,L,Charcoal,Summer,Poor,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Quarterly
808,Muda,1,T-shirt,Clothing,High,New York,S,Brown,Winter,Fair,Yes,Express,Yes,Yes,Regular Customer,Credit Card,Weekly
809,Dewasa,1,Shoes,Footwear,High,Wisconsin,L,Lavender,Fall,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,Cash,Every 3 Months
810,Dewasa,1,Boots,Footwear,High,South Carolina,M,Violet,Fall,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Bi-Weekly
811,Tua,1,Scarf,Accessories,High,South Dakota,S,Lavender,Fall,Excellent,Yes,Store Pickup,Yes,Yes,Loyal Customer,Debit Card,Bi-Weekly
812,Muda,1,Sneakers,Footwear,Low,Illinois,M,Green,Winter,Poor,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Quarterly
813,Tua,1,Boots,Footwear,Medium,Alaska,M,Olive,Summer,Fair,Yes,Standard,Yes,Yes,Loyal Customer,Credit Card,Weekly
814,Tua,1,Handbag,Accessories,Medium,Montana,S,Olive,Summer,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Annually
815,Dewasa,1,Shirt,Clothing,Medium,Minnesota,M,Pink,Winter,Good,Yes,Express,Yes,Yes,New Customer,PayPal,Monthly
816,Muda,1,Hat,Accessories,High,West Virginia,L,Teal,Spring,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
817,Muda,1,Sweater,Clothing,Low,Illinois,L,Cyan,Summer,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Monthly
818,Muda,1,Handbag,Accessories,Low,Nevada,S,Gray,Spring,Excellent,Yes,Store Pickup,Yes,Yes,Loyal Customer,PayPal,Fortnightly
819,Tua,1,Shirt,Clothing,High,Idaho,M,Peach,Winter,Excellent,Yes,Store Pickup,Yes,Yes,Loyal Customer,Debit Card,Monthly
820,Tua,1,Sunglasses,Accessories,Low,Colorado,S,Teal,Winter,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,Debit Card,Quarterly
821,Tua,1,Sneakers,Footwear,Low,Louisiana,M,Turquoise,Spring,Poor,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Debit Card,Monthly
822,Tua,1,Hoodie,Clothing,Low,Vermont,M,Green,Spring,Good,Yes,Standard,Yes,Yes,Loyal Customer,Credit Card,Bi-Weekly
823,Dewasa,1,Shirt,Clothing,Medium,Mississippi,L,Magenta,Winter,Fair,Yes,Standard,Yes,Yes,Regular Customer,Bank Transfer,Annually
824,Tua,1,Sunglasses,Accessories,Low,Georgia,M,Green,Winter,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,Credit Card,Quarterly
825,Tua,1,Blouse,Clothing,High,Georgia,M,White,Spring,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,Cash,Quarterly
826,Muda,1,Belt,Accessories,High,Nebraska,XL,Brown,Fall,Good,Yes,Next Day Air,Yes,Yes,Regular Customer,Cash,Monthly
827,Tua,1,Dress,Clothing,High,Massachusetts,M,Purple,Winter,Good,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Weekly
828,Dewasa,1,Shoes,Footwear,Medium,Colorado,S,Green,Fall,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Fortnightly
829,Muda,1,Socks,Clothing,Medium,Nevada,M,Peach,Fall,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Bi-Weekly
830,Dewasa,1,Socks,Clothing,Medium,Idaho,S,Silver,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Credit Card,Fortnightly
831,Dewasa,1,Shorts,Clothing,High,Wyoming,M,Maroon,Fall,Very Good,Yes,Express,Yes,Yes,New Customer,Credit Card,Annually
832,Tua,1,Gloves,Accessories,Medium,Washington,M,Red,Summer,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Cash,Every 3 Months
833,Tua,1,Jacket,Outerwear,High,California,L,Blue,Fall,Poor,Yes,Express,Yes,Yes,Loyal Customer,Cash,Bi-Weekly
834,Dewasa,1,Handbag,Accessories,Medium,Oklahoma,M,Purple,Fall,Fair,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Annually
835,Tua,1,Backpack,Accessories,High,Nevada,M,Indigo,Summer,Fair,Yes,Free Shipping,Yes,Yes,Regular Customer,Credit Card,Weekly
836,Dewasa,1,Boots,Footwear,Low,Maryland,L,Indigo,Summer,Poor,Yes,Next Day Air,Yes,Yes,Regular Customer,Debit Card,Weekly
837,Muda,1,Gloves,Accessories,High,West Virginia,L,Violet,Winter,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Cash,Bi-Weekly
838,Muda,1,Hoodie,Clothing,Low,Illinois,L,Brown,Spring,Excellent,Yes,Express,Yes,Yes,Loyal Customer,Cash,Every 3 Months
839,Dewasa,1,Coat,Outerwear,Low,Kentucky,M,Gray,Spring,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Annually
840,Dewasa,1,Shirt,Clothing,Low,Illinois,L,Teal,Spring,Poor,Yes,Free Shipping,Yes,Yes,New Customer,Debit Card,Every 3 Months
841,Dewasa,1,Shirt,Clothing,Low,Alabama,L,Teal,Summer,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,PayPal,Weekly
842,Tua,1,Sweater,Clothing,High,Texas,M,Beige,Summer,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,PayPal,Fortnightly
843,Tua,1,Shirt,Clothing,High,Missouri,M,Violet,Spring,Good,Yes,Express,Yes,Yes,Regular Customer,PayPal,Weekly
844,Tua,1,Hoodie,Clothing,High,Pennsylvania,S,Beige,Summer,Fair,Yes,Express,Yes,Yes,New Customer,PayPal,Weekly
845,Tua,1,Sandals,Footwear,Medium,Missouri,L,Purple,Winter,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
846,Dewasa,1,Belt,Accessories,Low,Michigan,XL,Charcoal,Winter,Good,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Monthly
847,Dewasa,1,Boots,Footwear,High,Kentucky,M,Pink,Spring,Good,Yes,Express,Yes,Yes,Loyal Customer,Debit Card,Quarterly
848,Tua,1,Hoodie,Clothing,Medium,New Jersey,L,Blue,Fall,Very Good,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Monthly
849,Dewasa,1,Sandals,Footwear,High,Delaware,M,Lavender,Fall,Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,Credit Card,Bi-Weekly
850,Muda,1,Jeans,Clothing,Medium,Missouri,S,Charcoal,Spring,Very Good,Yes,Express,Yes,Yes,Regular Customer,PayPal,Quarterly
851,Tua,1,Shoes,Footwear,Low,Connecticut,L,Turquoise,Winter,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Venmo,Monthly
852,Dewasa,1,Sandals,Footwear,High,Massachusetts,M,Red,Summer,Poor,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Monthly
853,Dewasa,1,Dress,Clothing,Medium,Florida,L,Yellow,Spring,Very Good,Yes,Next Day Air,Yes,Yes,Regular Customer,Debit Card,Every 3 Months
854,Tua,1,Hat,Accessories,Medium,Delaware,L,Orange,Winter,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Cash,Monthly
855,Muda,1,Pants,Clothing,Medium,California,L,Blue,Spring,Very Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Venmo,Monthly
856,Tua,1,Socks,Clothing,High,Oregon,L,Gold,Spring,Poor,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Credit Card,Quarterly
857,Tua,1,Shirt,Clothing,Low,Alaska,M,Gold,Summer,Fair,Yes,Express,Yes,Yes,Loyal Customer,Debit Card,Fortnightly
858,Dewasa,1,Shorts,Clothing,Medium,Missouri,L,Cyan,Fall,Poor,Yes,Standard,Yes,Yes,Loyal Customer,Debit Card,Every 3 Months
859,Muda,1,Jacket,Outerwear,Low,Oklahoma,L,Olive,Fall,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,PayPal,Weekly
860,Dewasa,1,Hoodie,Clothing,High,Wisconsin,M,Teal,Winter,Good,Yes,Next Day Air,Yes,Yes,New Customer,Debit Card,Monthly
861,Muda,1,Shoes,Footwear,High,South Carolina,M,Maroon,Spring,Very Good,Yes,Standard,Yes,Yes,New Customer,Cash,Monthly
862,Dewasa,1,Skirt,Clothing,High,Virginia,XL,Green,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Every 3 Months
863,Muda,1,Coat,Outerwear,High,Arkansas,M,Charcoal,Winter,Excellent,Yes,Standard,Yes,Yes,Regular Customer,PayPal,Fortnightly
864,Dewasa,1,Sneakers,Footwear,Medium,Vermont,M,Cyan,Summer,Good,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Fortnightly
865,Tua,1,Jeans,Clothing,Medium,Kentucky,S,Charcoal,Winter,Good,Yes,Next Day Air,Yes,Yes,New Customer,PayPal,Annually
866,Tua,1,Blouse,Clothing,Low,Colorado,L,Charcoal,Winter,Excellent,Yes,Store Pickup,Yes,Yes,Regular Customer,Venmo,Annually
867,Tua,1,Sunglasses,Accessories,Medium,New Mexico,M,Lavender,Summer,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,PayPal,Bi-Weekly
868,Dewasa,1,Jacket,Outerwear,Low,Colorado,M,Turquoise,Spring,Fair,Yes,Free Shipping,Yes,Yes,Regular Customer,Bank Transfer,Fortnightly
869,Dewasa,1,Dress,Clothing,High,North Carolina,M,Green,Summer,Fair,Yes,Next Day Air,Yes,Yes,New Customer,Credit Card,Every 3 Months
870,Dewasa,1,Hat,Accessories,Medium,New Hampshire,M,Silver,Spring,Poor,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Weekly
871,Tua,1,Hoodie,Clothing,Medium,West Virginia,M,Blue,Fall,Poor,Yes,Standard,Yes,Yes,New Customer,Bank Transfer,Bi-Weekly
872,Dewasa,1,Handbag,Accessories,Medium,Hawaii,M,Charcoal,Spring,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Debit Card,Quarterly
873,Tua,1,Jeans,Clothing,Low,North Dakota,M,Pink,Spring,Poor,Yes,Standard,Yes,Yes,Regular Customer,Cash,Quarterly
874,Tua,1,Boots,Footwear,High,Mississippi,M,Pink,Summer,Very Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Venmo,Quarterly
875,Muda,1,Jacket,Outerwear,Medium,Maine,M,Magenta,Fall,Very Good,Yes,Free Shipping,Yes,Yes,New Customer,Venmo,Every 3 Months
876,Dewasa,1,Sandals,Footwear,Low,North Dakota,L,Gray,Summer,Very Good,Yes,Free Shipping,Yes,Yes,New Customer,Bank Transfer,Every 3 Months
877,Dewasa,1,Belt,Accessories,Medium,Nebraska,L,Gray,Summer,Good,Yes,2-Day Shipping,Yes,Yes,New Customer,Debit Card,Weekly
878,Tua,1,Handbag,Accessories,Medium,Nebraska,M,Orange,Winter,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Every 3 Months
879,Muda,1,Sunglasses,Accessories,High,Tennessee,S,Black,Summer,Excellent,Yes,Express,Yes,Yes,Loyal Customer,Debit Card,Weekly
880,Tua,1,Skirt,Clothing,High,Wyoming,S,Lavender,Spring,Very Good,Yes,Free Shipping,Yes,Yes,Regular Customer,PayPal,Quarterly
881,Dewasa,1,Backpack,Accessories,High,Nevada,L,Red,Spring,Fair,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Monthly
882,Tua,1,Sandals,Footwear,Medium,South Carolina,M,Silver,Summer,Poor,Yes,Next Day Air,Yes,Yes,Regular Customer,Venmo,Annually
883,Dewasa,1,Boots,Footwear,Low,Virginia,M,Cyan,Fall,Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Cash,Every 3 Months
884,Muda,1,Sneakers,Footwear,Low,Pennsylvania,S,Gold,Fall,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
885,Tua,1,Skirt,Clothing,High,Hawaii,L,Yellow,Winter,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Bank Transfer,Weekly
886,Dewasa,1,Dress,Clothing,High,Ohio,L,Purple,Fall,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Every 3 Months
887,Muda,1,Shorts,Clothing,Medium,Utah,S,Brown,Summer,Good,Yes,Express,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
888,Tua,1,Handbag,Accessories,Medium,Minnesota,L,Turquoise,Winter,Fair,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Fortnightly
889,Dewasa,1,Scarf,Accessories,High,New Hampshire,S,Gold,Spring,Good,Yes,Express,Yes,Yes,Loyal Customer,Cash,Annually
890,Tua,1,Belt,Accessories,High,Arizona,S,Olive,Fall,Poor,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Weekly
891,Tua,1,Gloves,Accessories,Medium,New York,S,Purple,Spring,Very Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Monthly
892,Muda,1,Skirt,Clothing,Low,Pennsylvania,S,Lavender,Summer,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,PayPal,Every 3 Months
893,Dewasa,1,Shorts,Clothing,Medium,New Mexico,L,Gray,Summer,Poor,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Monthly
894,Dewasa,1,Backpack,Accessories,Medium,Nebraska,M,Red,Spring,Excellent,Yes,Express,Yes,Yes,Regular Customer,Venmo,Monthly
895,Dewasa,1,Hoodie,Clothing,Medium,Wyoming,L,Purple,Spring,Good,Yes,Free Shipping,Yes,Yes,New Customer,Debit Card,Quarterly
896,Dewasa,1,Hat,Accessories,Medium,Mississippi,XL,Olive,Spring,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,Debit Card,Quarterly
897,Tua,1,Jewelry,Accessories,Low,Arkansas,M,Lavender,Spring,Excellent,Yes,Express,Yes,Yes,Loyal Customer,Cash,Fortnightly
898,Muda,1,Shirt,Clothing,High,Illinois,M,Gray,Spring,Fair,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Weekly
899,Tua,1,Belt,Accessories,Medium,Nevada,L,Red,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Bank Transfer,Every 3 Months
900,Tua,1,Sweater,Clothing,Medium,Rhode Island,M,Peach,Summer,Good,Yes,Standard,Yes,Yes,Regular Customer,PayPal,Annually
901,Tua,1,Hat,Accessories,High,West Virginia,L,Gray,Fall,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Quarterly
902,Tua,1,Scarf,Accessories,Medium,Missouri,L,Violet,Summer,Excellent,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Cash,Monthly
903,Dewasa,1,Hat,Accessories,Medium,Kentucky,M,Beige,Summer,Poor,Yes,Next Day Air,Yes,Yes,New Customer,Cash,Monthly
904,Dewasa,1,Jacket,Outerwear,Medium,Washington,M,Blue,Winter,Fair,Yes,Express,Yes,Yes,New Customer,PayPal,Quarterly
905,Tua,1,T-shirt,Clothing,High,Alaska,L,Magenta,Spring,Poor,Yes,Free Shipping,Yes,Yes,Loyal Customer,PayPal,Every 3 Months
906,Dewasa,1,Dress,Clothing,Medium,Mississippi,S,Cyan,Spring,Poor,Yes,Standard,Yes,Yes,Regular Customer,Venmo,Annually
907,Dewasa,1,Pants,Clothing,Medium,South Carolina,M,Red,Spring,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Debit Card,Bi-Weekly
908,Dewasa,1,Sweater,Clothing,Medium,Missouri,L,Cyan,Winter,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Bi-Weekly
909,Muda,1,Sunglasses,Accessories,High,New Jersey,M,Turquoise,Winter,Good,Yes,Free Shipping,Yes,Yes,New Customer,PayPal,Every 3 Months
910,Tua,1,Belt,Accessories,Medium,Louisiana,L,Silver,Fall,Poor,Yes,Express,Yes,Yes,Loyal Customer,PayPal,Weekly
911,Dewasa,1,Hoodie,Clothing,Low,South Carolina,S,Pink,Spring,Fair,Yes,Express,Yes,Yes,Regular Customer,Credit Card,Monthly
912,Tua,1,Pants,Clothing,High,Vermont,M,Black,Winter,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,Bank Transfer,Quarterly
913,Muda,1,Hoodie,Clothing,Medium,Arkansas,M,Green,Winter,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
914,Dewasa,1,Sneakers,Footwear,Medium,Utah,M,Yellow,Fall,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Cash,Every 3 Months
915,Dewasa,1,Dress,Clothing,Medium,Washington,L,Purple,Summer,Very Good,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Every 3 Months
916,Dewasa,1,Dress,Clothing,Low,Rhode Island,L,Purple,Winter,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,Credit Card,Fortnightly
917,Dewasa,1,Jeans,Clothing,Low,Illinois,S,Blue,Spring,Poor,Yes,Standard,Yes,Yes,Regular Customer,Venmo,Monthly
918,Tua,1,Sweater,Clothing,Medium,Missouri,M,Maroon,Spring,Good,Yes,Standard,Yes,Yes,Regular Customer,Bank Transfer,Quarterly
919,Tua,1,Shorts,Clothing,Medium,North Carolina,M,Orange,Spring,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Cash,Fortnightly
920,Dewasa,1,Shirt,Clothing,High,Massachusetts,L,Green,Winter,Poor,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Debit Card,Bi-Weekly
921,Dewasa,1,Belt,Accessories,High,Arkansas,XL,Gold,Summer,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Cash,Weekly
922,Tua,1,Coat,Outerwear,Low,South Dakota,L,Silver,Summer,Very Good,Yes,Express,Yes,Yes,Regular Customer,PayPal,Weekly
923,Tua,1,Sneakers,Footwear,Medium,Georgia,M,Cyan,Fall,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Monthly
